latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month
37.95809384,23.73940443,Entire home/apt,68,1,2,0.18
37.97413404,23.73342653,Entire home/apt,114,1,2,0.18
37.97712713,23.751512,Entire home/apt,94,1,2,0.17
37.9785168,23.7246414,Entire home/apt,127,1,2,0.17
37.97574279,23.70563081,Entire home/apt,91,1,2,0.24
37.96110675,23.73203889,Entire home/apt,90,1,2,0.17
37.964151,23.7222106,Entire home/apt,64,1,2,0.17
38.00343,23.72869,Entire home/apt,45,1,2,0.29
37.97589637,23.73436173,Entire home/apt,70,1,2,0.87
38.00248939,23.73955168,Entire home/apt,139,1,2,0.19
37.99422,23.74591,Entire home/apt,40,1,2,0.3
37.99374866,23.7446219,Entire home/apt,47,1,2,0.19
37.9927441,23.7602571,Entire home/apt,76,1,2,0.19
37.97627,23.71767,Entire home/apt,105,1,2,1.13
37.98589689,23.74654349,Entire home/apt,82,1,2,0.28
37.98113359,23.72470349,Entire home/apt,119,1,2,0.28
37.98115473,23.72467666,Entire home/apt,99,1,2,0.29
37.9683222,23.7295347,Entire home/apt,67,1,2,0.3
37.968035,23.7307661,Entire home/apt,120,1,2,0.3
37.9667325,23.726049,Entire home/apt,77,1,2,0.26
37.9718242,23.7112669,Entire home/apt,80,1,2,0.25
37.96298483,23.72983206,Entire home/apt,43,1,2,0.23
37.98778,23.74592,Entire home/apt,98,1,2,0.57
37.9806519,23.7178362,Entire home/apt,116,1,2,0.22
37.98131,23.72543,Entire home/apt,110,1,2,0.33
37.99409,23.74471,Entire home/apt,100,1,2,0.3
37.986497,23.7330492,Entire home/apt,100,1,2,0.3
37.986497,23.7330492,Entire home/apt,100,1,2,0.23
38.00305158,23.71306672,Entire home/apt,81,1,2,0.26
37.98297,23.72648,Entire home/apt,135,1,2,0.37
37.98138,23.72527,Entire home/apt,110,1,2,0.39
37.97497811,23.71801927,Entire home/apt,113,1,2,1.09
38.01469047,23.73497064,Entire home/apt,50,1,2,0.24
38.00569197,23.75077746,Entire home/apt,90,1,2,0.27
37.9581117,23.7369905,Entire home/apt,58,1,2,0.29
37.9774992,23.7225361,Entire home/apt,64,1,2,0.3
37.97659611,23.7313253,Entire home/apt,40,1,2,0.41
37.99276427,23.72607861,Entire home/apt,55,1,2,0.28
37.9667616,23.7252609,Entire home/apt,90,1,2,0.23
37.9769,23.72772,Entire home/apt,110,1,2,0.26
38.01532,23.73324,Entire home/apt,49,1,2,0.29
37.9750192,23.7317423,Entire home/apt,99,1,2,0.58
37.98556,23.73687,Entire home/apt,95,1,2,0.68
37.9639513,23.7230696,Entire home/apt,52,1,2,0.28
37.96754692,23.73007722,Entire home/apt,89,1,2,0.3
37.9681307,23.75166893,Entire home/apt,86,1,2,0.72
37.9638204,23.7241659,Entire home/apt,45,1,2,0.31
37.9663614,23.7275791,Entire home/apt,373,1,2,0.28
37.99133,23.71825,Entire home/apt,104,1,2,0.64
37.99102,23.71887,Entire home/apt,83,1,2,0.28
37.9932526,23.7279769,Entire home/apt,205,1,2,0.26
37.9759849,23.7540042,Entire home/apt,197,1,2,0.29
37.9783691,23.7226221,Entire home/apt,78,1,2,0.37
37.97837,23.72262,Entire home/apt,103,1,2,0.49
37.97484926,23.73512416,Entire home/apt,186,1,2,0.28
37.9830161,23.7249698,Entire home/apt,43,1,2,0.31
37.99404,23.76418,Entire home/apt,50,1,2,0.3
37.99236,23.76405,Entire home/apt,50,1,2,0.3
37.98495,23.73259,Entire home/apt,143,1,2,0.29
37.9802,23.72107,Entire home/apt,98,1,2,0.29
37.964151,23.7222106,Entire home/apt,58,1,2,0.3
37.9848034,23.7371681,Entire home/apt,48,1,2,1.54
37.9813561,23.7250377,Entire home/apt,50,1,2,0.61
37.9813561,23.7250377,Entire home/apt,49,1,2,0.44
37.97531254,23.75014913,Entire home/apt,60,1,2,0.31
37.97742,23.7454,Entire home/apt,690,1,2,0.36
37.98056419,23.71730938,Entire home/apt,171,1,2,0.54
37.9805811,23.7173523,Entire home/apt,105,1,2,0.68
37.9824832,23.7262597,Entire home/apt,100,1,2,0.7
37.96253,23.72114,Entire home/apt,80,1,2,2
37.97794964,23.72632208,Entire home/apt,130,1,2,2
37.97701858,23.72480494,Entire home/apt,110,1,2,0.38
37.97845,23.74537,Entire home/apt,70,1,2,2
38.0080512,23.725838,Entire home/apt,50,1,2,0.35
37.98344,23.73413,Entire home/apt,82,1,2,0.48
37.9837668,23.7364455,Entire home/apt,56,1,2,1.22
37.9611986,23.7356937,Entire home/apt,100,1,2,0.42
37.9905806,23.7675868,Entire home/apt,59,1,2,0.38
37.9892471,23.7495959,Entire home/apt,55,1,2,0.53
37.9839246,23.738171,Entire home/apt,35,1,2,0.48
38.0126,23.73683,Entire home/apt,30,1,2,0.51
37.9857063,23.7266127,Entire home/apt,73,1,2,0.47
38.01505,23.73321,Entire home/apt,48,1,2,0.41
38.01602763,23.73510769,Entire home/apt,54,1,2,0.42
37.98207148,23.71886315,Entire home/apt,68,1,2,0.43
38.0085229,23.7279086,Entire home/apt,34,1,2,2
37.9778789,23.7230957,Entire home/apt,86,1,2,0.41
37.96241,23.7432,Entire home/apt,81,1,2,1.3
37.9742016,23.7331896,Entire home/apt,88,1,2,0.57
38.0028927,23.7136645,Entire home/apt,47,1,2,0.53
37.99332443,23.74596957,Entire home/apt,37,1,2,0.56
37.9956853,23.7745261,Entire home/apt,45,1,2,0.41
37.98042465,23.71730938,Entire home/apt,344,1,2,0.64
37.96396,23.7435,Entire home/apt,53,1,2,0.64
37.98976,23.76412,Entire home/apt,54,1,2,1.54
37.9839896,23.7320544,Entire home/apt,60,1,2,0.63
37.99981612,23.72246818,Entire home/apt,50,1,2,0.47
37.9758765,23.7296344,Entire home/apt,241,1,2,0.43
37.9760906,23.71511029,Entire home/apt,74,1,2,0.53
37.9720425,23.7107477,Entire home/apt,69,1,2,0.64
38.0041805,23.73681389,Entire home/apt,30,1,2,1.07
37.99540596,23.72885537,Entire home/apt,47,1,2,0.55
37.97993,23.74566,Entire home/apt,90,1,2,0.62
37.99729807,23.72699255,Entire home/apt,47,1,2,0.54
37.98434,23.72523,Entire home/apt,210,1,2,0.48
37.9783274,23.7240813,Entire home/apt,99,1,2,2
37.9784261,23.7424494,Entire home/apt,187,1,2,0.63
37.980048,23.7300482,Entire home/apt,54,1,2,1.67
37.9779014,23.7253736,Entire home/apt,68,1,2,0.74
37.9779014,23.7253736,Entire home/apt,62,1,2,0.75
37.9748789,23.7175353,Entire home/apt,104,1,2,0.59
37.9775826,23.7266061,Entire home/apt,154,1,2,0.59
37.9878206,23.7419566,Entire home/apt,64,1,2,2
37.9657093,23.73168354,Entire home/apt,10,1,2,0.56
37.9857684,23.7245352,Entire home/apt,55,1,2,0.58
37.98687033,23.74156632,Entire home/apt,35,1,2,0.81
37.96734695,23.74409058,Entire home/apt,49,1,2,1.3
37.9564,23.73436,Entire home/apt,64,1,2,2
37.9625013,23.7244529,Entire home/apt,91,1,2,2
37.98462365,23.74081077,Entire home/apt,42,1,2,0.63
38.00087,23.74006,Entire home/apt,45,1,2,0.7
37.99544,23.72902,Entire home/apt,48,1,2,0.74
37.99204608,23.71590176,Entire home/apt,26,1,2,0.72
37.96713,23.71227,Entire home/apt,46,1,2,1.02
38.01534,23.73297,Entire home/apt,54,1,2,1.28
37.9861472,23.7242616,Entire home/apt,50,1,2,0.75
37.9908782,23.7587226,Entire home/apt,43,1,2,1.28
37.9668181,23.7046965,Entire home/apt,149,1,2,1
37.99117673,23.76882002,Entire home/apt,112,1,2,1.28
37.9808186,23.7454973,Entire home/apt,116,1,2,0.87
37.98581018,23.73078402,Entire home/apt,32,1,2,0.91
37.98165632,23.74964618,Entire home/apt,83,1,2,2
37.99186587,23.74149707,Entire home/apt,46,1,2,0.88
37.965745,23.7268903,Entire home/apt,90,1,2,0.94
37.98668,23.7274725,Entire home/apt,61,1,2,1.07
37.98513,23.72321,Entire home/apt,34,1,2,1.13
37.9868958,23.7411306,Entire home/apt,55,1,2,1.09
37.98582,23.73283,Entire home/apt,30,1,2,1.03
37.95309983,23.7279638,Entire home/apt,39,1,2,2
37.9936705,23.7615397,Entire home/apt,51,1,2,2
37.98324977,23.73091822,Entire home/apt,71,1,2,1.11
37.9922561,23.7545427,Entire home/apt,48,1,2,1.5
37.96775581,23.75042343,Entire home/apt,99,1,2,1.4
37.97167,23.7081,Entire home/apt,45,1,2,1.33
37.9770412,23.7319748,Entire home/apt,58,1,2,2
38.00262,23.74085,Entire home/apt,52,1,2,2
37.9984173,23.7366441,Entire home/apt,51,1,2,1.87
37.98591123,23.76463784,Entire home/apt,42,1,2,1.87
37.99736,23.72847,Entire home/apt,27,1,2,1.87
37.9659,23.74607,Entire home/apt,100,1,2,2
37.983909,23.7360086,Entire home/apt,118,1,2,2
37.9584022,23.7287339,Entire home/apt,118,1,2,2
37.9849676,23.7375067,Entire home/apt,108,1,2,2
37.980048,23.7300482,Entire home/apt,70,1,2,2
37.9804925,23.7375997,Entire home/apt,400,1,2,2
37.9815244,23.7214573,Entire home/apt,92,1,2,2
37.97998,23.7408,Entire home/apt,39,1,2,2
37.9939303,23.7726083,Entire home/apt,114,1,2,1.87
37.97877117,23.74182973,Entire home/apt,73,1,2,2
37.96771111,23.73071201,Entire home/apt,46,1,2,2
38.0038398,23.7146237,Entire home/apt,79,1,2,2
37.97903,23.71412,Entire home/apt,62,1,2,2
37.96746,23.727143,Entire home/apt,96,1,2,2
37.9645543,23.7228946,Entire home/apt,100,1,2,2
37.9868691,23.7230956,Entire home/apt,36,1,2,2
37.98448,23.73467,Entire home/apt,52,1,2,2
37.9721529,23.7497704,Entire home/apt,49,1,2,2
37.9867598,23.7204145,Entire home/apt,62,1,2,2
37.9986,23.72828,Entire home/apt,37,1,3,0.17
37.9806,23.71425,Entire home/apt,55,1,3,0.03
37.97804,23.72106,Entire home/apt,220,1,3,0.04
37.97154,23.7304,Entire home/apt,75,1,3,0.04
37.98178482,23.72667885,Entire home/apt,120,1,3,0.05
37.9685,23.73005,Entire home/apt,88,1,3,0.04
37.95952,23.73161,Entire home/apt,45,1,3,0.05
37.97731,23.74028,Entire home/apt,201,1,3,0.09
37.97894,23.72168,Entire home/apt,168,1,3,0.08
37.97668,23.73071,Entire home/apt,122,1,3,0.08
37.97857,23.72924,Entire home/apt,155,1,3,0.04
37.96697,23.73009,Entire home/apt,53,1,3,0.08
37.97358,23.73271,Entire home/apt,67,1,3,0.05
37.97021,23.73078,Entire home/apt,142,1,3,0.07
37.97626495,23.72347069,Entire home/apt,88,1,3,0.11
37.96632,23.72937,Entire home/apt,46,1,3,0.05
37.96579,23.72946,Entire home/apt,50,1,3,0.05
37.98065,23.72508,Entire home/apt,78,1,3,0.07
37.96691513,23.73359871,Entire home/apt,185,1,3,0.06
37.96738,23.73496,Entire home/apt,187,1,3,0.11
37.98472,23.73402,Entire home/apt,78,1,3,0.06
37.97719574,23.72948456,Entire home/apt,193,1,3,0.07
37.99909,23.72932,Entire home/apt,46,1,3,0.08
37.991688,23.761095,Entire home/apt,68,1,3,0.12
37.97874,23.73054,Entire home/apt,125,1,3,0.1
37.966972,23.730087,Entire home/apt,56,1,3,0.07
37.96581,23.72894,Entire home/apt,56,1,3,0.07
37.98587,23.76668,Entire home/apt,50,1,3,0.08
37.99747,23.74114,Entire home/apt,159,1,3,0.09
37.96558,23.72435,Entire home/apt,114,1,3,0.1
37.98026,23.75051,Entire home/apt,128,1,3,0.11
37.99077606,23.73629761,Entire home/apt,195,1,3,0.1
37.9811,23.72148,Entire home/apt,139,1,3,0.1
37.98069,23.72024,Entire home/apt,91,1,3,0.09
37.97964,23.72213,Entire home/apt,79,1,3,0.15
37.96431,23.72416,Entire home/apt,200,1,3,0.08
37.97571,23.72648,Entire home/apt,218,1,3,0.09
37.97061157,23.74423218,Entire home/apt,78,1,3,0.09
37.9797287,23.71769333,Entire home/apt,131,1,3,0.2
37.98087,23.7207,Entire home/apt,115,1,3,0.09
37.994686,23.727428,Entire home/apt,51,1,3,0.1
37.99466,23.72846,Entire home/apt,54,1,3,0.1
38.01345,23.72977,Entire home/apt,130,1,3,0.11
37.96782803,23.75110402,Entire home/apt,498,1,3,0.13
37.96403,23.72409,Entire home/apt,190,1,3,0.13
37.96732,23.70675,Entire home/apt,54,1,3,0.1
37.97587243,23.72355656,Entire home/apt,84,1,3,0.11
37.9991779,23.7715042,Entire home/apt,60,1,3,0.11
37.96316,23.73073,Entire home/apt,78,1,3,0.11
37.98658,23.72861,Entire home/apt,57,1,3,0.13
37.99838,23.7253,Entire home/apt,50,1,3,0.12
37.98717926,23.73803686,Entire home/apt,83,1,3,0.13
37.97161693,23.73140371,Entire home/apt,99,1,3,0.13
37.977159,23.7534048,Entire home/apt,163,1,3,0.17
37.9865179,23.7322537,Entire home/apt,41,1,3,0.14
37.9861455,23.7392199,Entire home/apt,78,1,3,0.14
37.9861455,23.7392199,Entire home/apt,60,1,3,0.14
37.9861455,23.7392199,Entire home/apt,59,1,3,0.13
37.9795651,23.7299669,Entire home/apt,55,1,3,0.16
38.01166,23.72895,Entire home/apt,74,1,3,0.15
38.0111051,23.7275353,Entire home/apt,152,1,3,0.14
37.9782427,23.7284144,Entire home/apt,56,1,3,0.14
38.00005568,23.7248551,Entire home/apt,80,1,3,0.15
38.0036333,23.7322153,Entire home/apt,100,1,3,0.19
37.97781,23.72183,Entire home/apt,98,1,3,0.16
37.9902112,23.7328388,Entire home/apt,126,1,3,0.15
37.9958289,23.7294696,Entire home/apt,71,1,3,0.16
37.9958289,23.7294696,Entire home/apt,75,1,3,0.17
37.9958289,23.7294696,Entire home/apt,60,1,3,0.22
37.97830935,23.72011878,Entire home/apt,122,1,3,0.62
37.9952192,23.7711153,Entire home/apt,90,1,3,0.16
37.97583185,23.73166331,Entire home/apt,159,1,3,0.17
37.9884799,23.7296504,Entire home/apt,162,1,3,0.16
37.9824888,23.71901505,Entire home/apt,61,1,3,0.21
37.98441741,23.7236043,Entire home/apt,42,1,3,0.17
37.98715794,23.73064573,Entire home/apt,80,1,3,0.16
37.99473,23.76992,Entire home/apt,85,1,3,0.18
37.99033958,23.75659373,Entire home/apt,71,1,3,0.21
37.97567,23.71743,Entire home/apt,33,1,3,0.55
37.9856621,23.7632247,Entire home/apt,85,1,3,0.18
37.9678792,23.7475598,Entire home/apt,169,1,3,0.19
37.9894552,23.7302083,Entire home/apt,84,1,3,0.19
37.9858301,23.7410143,Entire home/apt,40,1,3,1.05
37.9604,23.74132,Entire home/apt,50,1,3,0.18
37.98691329,23.74846464,Entire home/apt,68,1,3,0.19
37.9704908,23.7431062,Entire home/apt,79,1,3,0.2
37.9595584,23.741551,Entire home/apt,35,1,3,0.19
37.98575307,23.72272158,Entire home/apt,75,1,3,0.2
37.9824413,23.7352115,Entire home/apt,150,1,3,1.7
37.9824413,23.7352115,Entire home/apt,150,1,3,1.8
37.96969,23.72642,Entire home/apt,263,1,3,0.36
37.97418,23.73155,Entire home/apt,155,1,3,0.2
37.98651053,23.73091403,Entire home/apt,57,1,3,0.4
37.96861448,23.72690812,Entire home/apt,59,1,3,0.24
37.9898184,23.7692634,Entire home/apt,76,1,3,0.21
37.98202049,23.73954649,Entire home/apt,114,1,3,0.23
37.98443,23.74049,Entire home/apt,75,1,3,0.22
37.972707,23.7328656,Entire home/apt,119,1,3,0.23
37.9635,23.71771,Entire home/apt,90,1,3,0.25
37.9691919,23.7119045,Entire home/apt,45,1,3,0.24
37.9691919,23.7119045,Entire home/apt,43,1,3,0.32
37.96127,23.72104,Entire home/apt,95,1,3,0.42
37.98642,23.73311,Entire home/apt,76,1,3,0.24
37.98526259,23.73367788,Entire home/apt,70,1,3,0.24
37.986148,23.7566858,Entire home/apt,30,1,3,0.26
37.97165353,23.7326576,Entire home/apt,268,1,3,0.39
37.979485,23.7074484,Entire home/apt,50,1,3,0.32
37.9822187,23.7364575,Entire home/apt,74,1,3,0.29
38.00639,23.73156,Entire home/apt,38,1,3,0.41
37.9847539,23.7308126,Entire home/apt,39,1,3,0.36
37.98621,23.7465,Entire home/apt,77,1,3,0.37
37.968035,23.7307661,Entire home/apt,191,1,3,0.34
37.95707497,23.72717247,Entire home/apt,153,1,3,0.35
37.97814102,23.75356601,Entire home/apt,128,1,3,0.42
37.9802,23.74525,Entire home/apt,46,1,3,0.35
37.9806519,23.7178362,Entire home/apt,128,1,3,0.33
37.97362,23.73073,Entire home/apt,132,1,3,0.76
37.98191,23.72492,Entire home/apt,110,1,3,0.55
37.986497,23.7330492,Entire home/apt,100,1,3,0.35
37.986497,23.7330492,Entire home/apt,100,1,3,0.36
38.01504,23.73322,Entire home/apt,50,1,3,0.34
37.9864286,23.7337104,Entire home/apt,61,1,3,0.34
38.0168708,23.73484834,Entire home/apt,48,1,3,0.33
38.00495342,23.74710157,Entire home/apt,54,1,3,0.41
37.97868346,23.72966633,Entire home/apt,70,1,3,0.36
37.9762589,23.7325586,Entire home/apt,259,1,3,0.48
37.9742248,23.74911251,Entire home/apt,84,1,3,0.48
37.97473,23.73328,Entire home/apt,173,1,3,0.45
37.9773,23.75582,Entire home/apt,69,1,3,0.41
37.96752578,23.7301255,Entire home/apt,73,1,3,0.61
37.9775001,23.7223054,Entire home/apt,189,1,3,0.41
37.9796314,23.7442007,Entire home/apt,70,1,3,0.45
37.97269,23.73348,Entire home/apt,125,1,3,0.37
37.97615205,23.73006436,Entire home/apt,47,1,3,0.45
37.9799255,23.7102285,Entire home/apt,90,1,3,0.48
37.9825,23.73532,Entire home/apt,135,1,3,0.48
37.96230312,23.72017248,Entire home/apt,83,1,3,0.44
37.9668567,23.75427588,Entire home/apt,75,1,3,0.41
37.9841866,23.7373208,Entire home/apt,89,1,3,0.45
37.98973,23.72855,Entire home/apt,147,1,3,0.45
37.98985849,23.73062144,Entire home/apt,65,1,3,0.43
37.9862,23.72321,Entire home/apt,39,1,3,0.44
37.98518,23.73257,Entire home/apt,67,1,3,0.45
37.98462,23.73344,Entire home/apt,54,1,3,0.44
38.01459033,23.73451806,Entire home/apt,50,1,3,0.61
38.00726,23.7496,Entire home/apt,34,1,3,1.64
37.9676019,23.7299753,Entire home/apt,127,1,3,0.64
37.9676019,23.7299753,Entire home/apt,150,1,3,0.64
37.98948186,23.73409319,Entire home/apt,89,1,3,0.78
37.968482,23.7112264,Entire home/apt,85,1,3,0.45
37.99081,23.72746,Entire home/apt,120,1,3,0.46
37.9580302,23.74291625,Entire home/apt,42,1,3,0.63
37.9830161,23.7249698,Entire home/apt,38,1,3,0.6
38.0038417,23.7383329,Entire home/apt,66,1,3,0.49
38.011045,23.7287915,Entire home/apt,65,1,3,0.54
37.9731835,23.7324267,Entire home/apt,52,1,3,0.48
37.98637,23.7567062,Entire home/apt,72,1,3,0.62
37.9723226,23.7313341,Entire home/apt,495,1,3,1.11
37.98362,23.71118,Entire home/apt,62,1,3,0.65
38.00639849,23.7178933,Entire home/apt,29,1,3,0.5
37.97265,23.72983,Entire home/apt,224,1,3,0.6
37.9837668,23.7364455,Entire home/apt,53,1,3,0.57
37.9748799,23.7332317,Entire home/apt,120,1,3,0.51
37.98377,23.73645,Entire home/apt,62,1,3,0.52
38.00785613,23.72779244,Entire home/apt,45,1,3,0.51
37.9628954,23.7297447,Entire home/apt,30,1,3,0.54
38.00432949,23.71751186,Entire home/apt,50,1,3,0.55
37.95915,23.73596,Entire home/apt,50,1,3,0.52
37.9686584,23.7263869,Entire home/apt,75,1,3,0.73
38.00889543,23.7297932,Entire home/apt,160,1,3,0.57
37.98372,23.73414,Entire home/apt,70,1,3,0.65
37.9672129,23.7352172,Entire home/apt,90,1,3,0.78
37.955129,23.7218751,Entire home/apt,44,1,3,0.59
38.0179162,23.7301828,Entire home/apt,39,1,3,0.58
37.9962628,23.7234996,Entire home/apt,29,1,3,0.68
37.98258,23.73648,Entire home/apt,95,1,3,0.66
38.0148262,23.7209757,Entire home/apt,32,1,3,0.63
37.96513,23.74502,Entire home/apt,173,1,3,0.87
38.00601,23.72383,Entire home/apt,35,1,3,0.62
37.98349847,23.72359024,Entire home/apt,93,1,3,0.83
37.95972945,23.73865946,Entire home/apt,49,1,3,1.53
37.99065,23.71793,Entire home/apt,29,1,3,0.69
37.9686876,23.7439121,Entire home/apt,64,1,3,0.95
37.9816504,23.7259143,Entire home/apt,96,1,3,3
37.9652879,23.725192,Entire home/apt,199,1,3,0.87
37.95108892,23.72116019,Entire home/apt,50,1,3,0.71
38.01522,23.72224,Entire home/apt,46,1,3,0.69
37.9672148,23.7298322,Entire home/apt,109,1,3,0.67
37.98690194,23.72536536,Entire home/apt,58,1,3,1.41
37.96257882,23.72424468,Entire home/apt,132,1,3,0.7
37.98671524,23.74318638,Entire home/apt,129,1,3,0.78
37.96191,23.72981,Entire home/apt,57,1,3,1.06
37.9779014,23.7253736,Entire home/apt,65,1,3,0.87
37.9779014,23.7253736,Entire home/apt,62,1,3,1.15
37.99560689,23.72947106,Entire home/apt,33,1,3,0.9
38.00159,23.72723,Entire home/apt,66,1,3,3
37.99309876,23.73072538,Entire home/apt,72,1,3,1.06
37.9910481,23.7288897,Entire home/apt,69,1,3,0.97
37.9845055,23.7321607,Entire home/apt,50,1,3,0.91
37.99073814,23.72858217,Entire home/apt,126,1,3,1.11
37.9549571,23.7249265,Entire home/apt,55,1,3,1.02
37.98522465,23.73936667,Entire home/apt,58,1,3,0.91
37.9857684,23.7245352,Entire home/apt,55,1,3,0.88
37.99931,23.72431,Entire home/apt,52,1,3,1.34
37.9902029,23.7356426,Entire home/apt,74,1,3,1.1
37.97385,23.73287,Entire home/apt,180,1,3,1.14
37.9717153,23.7483477,Entire home/apt,87,1,3,1.1
37.98946,23.73608,Entire home/apt,31,1,3,1.23
38.0036072,23.7248622,Entire home/apt,29,1,3,1.43
37.97577818,23.73211917,Entire home/apt,156,1,3,1.15
37.97671,23.71733,Entire home/apt,54,1,3,1.23
37.96380318,23.73313729,Entire home/apt,80,1,3,1.53
37.9668181,23.7046965,Entire home/apt,134,1,3,1.25
37.9668181,23.7046965,Entire home/apt,127,1,3,1.22
37.97424196,23.73297058,Entire home/apt,95,1,3,1.3
37.9750899,23.7177006,Entire home/apt,100,1,3,1.41
37.9600225,23.7375127,Entire home/apt,39,1,3,1.23
37.9645734,23.7212719,Entire home/apt,90,1,3,1.3
37.96787161,23.7518138,Entire home/apt,87,1,3,1.96
37.98183,23.71585,Entire home/apt,90,1,3,1.73
37.9773152,23.7300362,Entire home/apt,58,1,3,2.65
37.98411481,23.73780752,Entire home/apt,48,1,3,1.64
37.9658036,23.7237899,Entire home/apt,123,1,3,1.96
37.9685917,23.7513362,Entire home/apt,102,1,3,2.57
37.9637871,23.7204197,Entire home/apt,41,1,3,2.65
37.98254,23.72075,Entire home/apt,62,1,3,2.09
37.9768859,23.7287256,Entire home/apt,71,1,3,3
37.98552117,23.7323038,Entire home/apt,40,1,3,2.73
37.9849532,23.7334972,Entire home/apt,51,1,3,3
37.9646007,23.724618,Entire home/apt,77,1,3,3
37.9645416,23.7221732,Entire home/apt,46,1,3,3
37.9849676,23.7375067,Entire home/apt,118,1,3,3
37.9896688,23.7414944,Entire home/apt,68,1,3,3
37.9717655,23.7321579,Entire home/apt,62,1,3,3
37.9780197,23.7513232,Entire home/apt,38,1,3,3
37.97811,23.72375,Entire home/apt,102,1,4,0.1
37.96907,23.73276,Entire home/apt,125,1,4,0.04
37.9637,23.7228,Entire home/apt,123,1,4,0.05
37.96309662,23.72177696,Entire home/apt,116,1,4,0.06
37.97951889,23.71310234,Entire home/apt,134,1,4,0.06
37.99564,23.72567,Entire home/apt,44,1,4,0.4
37.96675,23.72749,Entire home/apt,73,1,4,0.07
37.979939,23.723211,Entire home/apt,104,1,4,0.06
37.96849,23.72963,Entire home/apt,124,1,4,0.06
37.96748,23.73114,Entire home/apt,54,1,4,0.06
37.96629,23.72666,Entire home/apt,157,1,4,0.06
37.98715,23.73477,Entire home/apt,70,1,4,0.6
37.9817,23.75991,Entire home/apt,105,1,4,0.08
37.982861,23.735552,Entire home/apt,167,1,4,0.09
37.9768486,23.73001099,Entire home/apt,204,1,4,0.09
37.9768486,23.73001099,Entire home/apt,225,1,4,0.09
37.96689,23.73289,Entire home/apt,84,1,4,0.08
37.96691513,23.73359871,Entire home/apt,243,1,4,0.08
37.9715271,23.73163414,Entire home/apt,119,1,4,0.1
37.967678,23.735849,Entire home/apt,483,1,4,0.13
37.98347,23.72252,Entire home/apt,36,1,4,0.12
37.98847,23.73315,Entire home/apt,45,1,4,0.14
37.97884,23.71371,Entire home/apt,56,1,4,0.12
37.967419,23.729191,Entire home/apt,322,1,4,0.13
37.999428,23.719027,Entire home/apt,25,1,4,0.38
37.97619,23.75478,Entire home/apt,120,1,4,0.12
37.99314117,23.72867012,Entire home/apt,117,1,4,0.21
37.97874,23.7307,Entire home/apt,117,1,4,0.13
37.97617,23.72606,Entire home/apt,182,1,4,0.14
37.99072266,23.76401901,Entire home/apt,63,1,4,0.12
37.9723,23.73235,Entire home/apt,60,1,4,0.12
37.95838,23.72808,Entire home/apt,95,1,4,0.14
37.99616,23.73153,Entire home/apt,85,1,4,0.14
37.97104184,23.70868083,Entire home/apt,1500,1,4,0.13
37.9991779,23.7715042,Entire home/apt,63,1,4,0.15
37.9991779,23.7715042,Entire home/apt,67,1,4,0.73
37.97548,23.72616,Entire home/apt,131,1,4,0.21
38.00321,23.73735,Entire home/apt,32,1,4,0.15
37.96806,23.70584,Entire home/apt,54,1,4,0.16
38.00082,23.74711,Entire home/apt,86,1,4,0.2
37.9815091,23.7380563,Entire home/apt,140,1,4,0.22
37.9813561,23.7250377,Entire home/apt,88,1,4,0.16
37.98723,23.7380154,Entire home/apt,83,1,4,0.17
37.96172465,23.72019553,Entire home/apt,200,1,4,0.17
